0 qid:1 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:751 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:751 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:751 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:751 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:751 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:751 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:751 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:751 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:751 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:751 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:751 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:751 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:751 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:751 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:751 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:752 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:753 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:753 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:754 '1:7', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:754 '1:7', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:754 '1:7', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:754 '1:7', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:754 '1:7', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:754 '1:7', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:754 '1:7', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:754 '1:7', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:754 '1:7', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:754 '1:7', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:754 '1:7', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:755 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:755 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:755 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:755 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:755 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:755 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:755 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:755 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:755 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:755 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:755 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:755 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:755 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:755 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:755 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:755 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:755 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:755 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:756 '1:3', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:756 '1:3', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:756 '1:3', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:756 '1:3', '2:4', '3:1', '4:1', '5:0', '6:1'
0 qid:756 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:756 '1:3', '2:3', '3:0', '4:0', '5:0', '6:1'
0 qid:756 '1:3', '2:4', '3:1', '4:1', '5:0', '6:1'
1 qid:756 '1:3', '2:4', '3:1', '4:1', '5:1', '6:1'
0 qid:756 '1:3', '2:4', '3:1', '4:1', '5:0', '6:1'
0 qid:756 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:756 '1:3', '2:3', '3:0', '4:0', '5:0', '6:1'
0 qid:756 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:756 '1:3', '2:4', '3:1', '4:1', '5:0', '6:1'
0 qid:756 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:756 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:756 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:756 '1:3', '2:4', '3:1', '4:1', '5:0', '6:1'
0 qid:756 '1:3', '2:4', '3:1', '4:1', '5:0', '6:1'
0 qid:756 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:756 '1:3', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:756 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:756 '1:3', '2:4', '3:1', '4:1', '5:0', '6:1'
0 qid:756 '1:3', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:757 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:758 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:758 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:758 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:758 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:758 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:758 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:758 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:758 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:758 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:758 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:758 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:758 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:758 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:759 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:759 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:759 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:760 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:760 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:760 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:760 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:760 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:760 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:760 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:760 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:760 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
1 qid:761 '1:2', '2:1', '3:1', '4:1', '5:0', '6:0'
0 qid:761 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:762 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:762 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:762 '1:3', '2:4', '3:1', '4:1', '5:0', '6:1'
0 qid:762 '1:3', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:762 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:762 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:762 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:762 '1:3', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:762 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:762 '1:3', '2:4', '3:1', '4:1', '5:0', '6:1'
0 qid:762 '1:3', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:762 '1:3', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:762 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:762 '1:3', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:762 '1:3', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:762 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:762 '1:3', '2:4', '3:1', '4:1', '5:0', '6:1'
0 qid:762 '1:3', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:762 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:762 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:762 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:762 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
1 qid:762 '1:3', '2:4', '3:1', '4:1', '5:1', '6:1'
0 qid:763 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:764 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:764 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:764 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:764 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:764 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:764 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:764 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:764 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:764 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:764 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:764 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:765 '1:2', '2:0', '3:0', '4:0', '5:0', '6:1'
0 qid:765 '1:2', '2:0', '3:0', '4:0', '5:0', '6:1'
1 qid:765 '1:2', '2:1', '3:1', '4:1', '5:0', '6:0'
0 qid:766 '1:1', '2:2', '3:0', '4:0', '5:0', '6:1'
0 qid:766 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:766 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:766 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:766 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:766 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:766 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:766 '1:1', '2:2', '3:0', '4:0', '5:0', '6:1'
0 qid:766 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:766 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:766 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:766 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:766 '1:1', '2:2', '3:0', '4:0', '5:0', '6:1'
1 qid:766 '1:1', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:766 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:767 '1:4', '2:4', '3:0', '4:0', '5:0', '6:0'
0 qid:767 '1:4', '2:4', '3:0', '4:0', '5:0', '6:0'
0 qid:767 '1:4', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:767 '1:4', '2:3', '3:0', '4:0', '5:0', '6:1'
0 qid:767 '1:4', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:767 '1:4', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:767 '1:4', '2:4', '3:0', '4:0', '5:0', '6:0'
0 qid:767 '1:4', '2:4', '3:0', '4:0', '5:0', '6:0'
0 qid:767 '1:4', '2:3', '3:0', '4:0', '5:0', '6:1'
0 qid:767 '1:4', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:767 '1:4', '2:4', '3:0', '4:0', '5:0', '6:0'
1 qid:767 '1:4', '2:4', '3:0', '4:0', '5:1', '6:0'
0 qid:767 '1:4', '2:4', '3:0', '4:0', '5:0', '6:0'
1 qid:768 '1:2', '2:1', '3:1', '4:1', '5:0', '6:0'
0 qid:769 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:1'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:1'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:1'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:1'
1 qid:770 '1:5', '2:3', '3:0', '4:0', '5:1', '6:1'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:1'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:1'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:1'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:1'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:1'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:1'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:1'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:1'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:770 '1:5', '2:4', '3:1', '4:1', '5:0', '6:1'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:770 '1:5', '2:4', '3:1', '4:1', '5:0', '6:1'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:1'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:1'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:1'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:770 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
1 qid:771 '1:2', '2:1', '3:1', '4:1', '5:0', '6:0'
0 qid:771 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:771 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:771 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:772 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:772 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:772 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:772 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:772 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:772 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:772 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:772 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:772 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:772 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:772 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:772 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:772 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:772 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:772 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:773 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:773 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:773 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:773 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:773 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:773 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:773 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:773 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:773 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:773 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:773 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:773 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:773 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:774 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:774 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:774 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:774 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:774 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:774 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:774 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:774 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:774 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:774 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:774 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:774 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:774 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:774 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:774 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:774 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:774 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:774 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:774 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:774 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:774 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:774 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:774 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:774 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:775 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:775 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:776 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:776 '1:5', '2:3', '3:0', '4:0', '5:0', '6:1'
0 qid:776 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:776 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:776 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:776 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:776 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:776 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:776 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:776 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:776 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:776 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:776 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:776 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:776 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:776 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:776 '1:5', '2:3', '3:0', '4:0', '5:0', '6:1'
0 qid:776 '1:5', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:776 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:776 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:776 '1:5', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:777 '1:6', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:777 '1:6', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:777 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:777 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:777 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:777 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:777 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:777 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:777 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:777 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:777 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:777 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:777 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:777 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:777 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:777 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:777 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:777 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:777 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:777 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:777 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:777 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:777 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:777 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:777 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:777 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:777 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:777 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:777 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:778 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:778 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:778 '1:1', '2:4', '3:1', '4:1', '5:0', '6:1'
0 qid:778 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:778 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:778 '1:1', '2:4', '3:1', '4:1', '5:0', '6:1'
0 qid:778 '1:1', '2:4', '3:1', '4:1', '5:0', '6:1'
0 qid:778 '1:1', '2:4', '3:1', '4:1', '5:0', '6:1'
0 qid:778 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:778 '1:1', '2:4', '3:1', '4:1', '5:0', '6:1'
1 qid:778 '1:1', '2:4', '3:1', '4:1', '5:1', '6:1'
0 qid:778 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:778 '1:1', '2:2', '3:0', '4:0', '5:0', '6:1'
0 qid:778 '1:1', '2:2', '3:0', '4:0', '5:0', '6:1'
0 qid:778 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:778 '1:1', '2:2', '3:0', '4:0', '5:0', '6:1'
0 qid:778 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:778 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:778 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:778 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:778 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:778 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:778 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:779 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:779 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:779 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:779 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:779 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:779 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:779 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:779 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:779 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:779 '1:6', '2:null', '3:0', '4:0', '5:0', '6:0'
0 qid:779 '1:6', '2:null', '3:0', '4:0', '5:0', '6:0'
0 qid:779 '1:6', '2:null', '3:0', '4:0', '5:0', '6:0'
0 qid:779 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:779 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:780 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:780 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:780 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:780 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:780 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:780 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:780 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:780 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:780 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:780 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:780 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:780 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:780 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:780 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:780 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
